TIME_STAMP,Lon,Lat,LTE KPI Chip Type,LTE KPI PCell Serving PCI,LTE KPI PCell Serving Band,LTE KPI PCell Serving EARFCN(DL),LTE KPI PCell Serving EARFCN(UL),LTE KPI PCell Serving RSRP [dBm],LTE KPI PCell Serving RSRQ [dB],LTE KPI PCell Serving RSSI [dBm],LTE KPI PCell SINR [dB],LTE KPI PCell WB CQI CW0,LTE KPI PCell WB RI,LTE KPI PCell WB RI1 Rate,LTE KPI PCell WB RI2 Rate,LTE KPI PCell WB RI3 Rate,LTE KPI PCell WB RI4 Rate,LTE KPI PCell Tx Mode,LTE KPI PCell M(Tx) x N(Rx) Ant,LTE KPI PCell DL MCS0,LTE KPI PCell DL Modulation0,LTE KPI Pcell PDSCH PRB Number(Avg),LTE KPI PCell PDSCH PRB Number(Including 0),LTE KPI PCell PDSCH PRB Number TB0(Including 0),LTE KPI PCell PDSCH PRB Number TB1(Including 0),LTE KPI PCell PDSCH BLER [%],LTE KPI PCell PDSCH Throughput [Mbps],LTE KPI PCell MAC DL Throughput [Mbps],LTE KPI PDSCH PRB Number(Avg)(Total),LTE KPI PDSCH PRB Number(Including 0)(Total),LTE KPI PDSCH BLER [%],LTE KPI PDSCH Throughput [Mbps],LTE KPI MAC DL Throughput [Mbps],LTE KPI RLC DL Throughput [Mbps],LTE KPI RLC UL Throughput [Mbps],LTE KPI PDCP DL Throughput [Mbps],LTE KPI PDCP UL Throughput [Mbps],LTE KPI CA Type,LTE KPI Band Combination,LTE KPI PCell SINR(<6dB) [%],LTE KPI PCell SINR(>20dB) [%],Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier Tx Mode,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier PUSCH Reporting Mode,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier Rank Index,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier RI1 Rate,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier RI2 Rate,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier RI3 Rate,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier RI4 Rate,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier WideBand CQI CW0,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier CRI,Qualcomm Lte/LteAdv Channel Quality Info Pri. Component Carrier CSI Meas Set Index,Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num(Mode),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num(Avg),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num(Including 0),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num TB0(Including 0),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num TB1(Including 0),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell RB Num(Sum),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Number of Allocated TTIs,Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Number of Total TTIs,Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Layer Num(Mode),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Layer Num(Avg),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell MCS Idx0(Avg),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell MCS Idx0(Mode),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Code Rate Idx0(Avg),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Modulation Idx0,Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell Modulation (Total),Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell DL Unallocated RB Share [%],Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell DL RB Share [%],Qualcomm Lte/LteAdv ML1 Downlink Info(Unicast) PCell TB Size(Avg) [Bytes],Qualcomm Lte/LteAdv PDSCH BLER Info Total Info Total BLER [%],Qualcomm Lte/LteAdv PDSCH BLER Info Total Info Total BLER CRC Pass Count,Qualcomm Lte/LteAdv PDSCH BLER Info Total Info Total BLER CRC Fail Count,Qualcomm Lte/LteAdv PDSCH BLER Info Total Info BLER CW0 [%],Qualcomm Lte/LteAdv PDSCH BLER Info Total Info BLER CW0 CRC Pass Count,Qualcomm Lte/LteAdv PDSCH BLER Info Total Info BLER CW0 CRC Fail Count
2025-06-06 15:19:37.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-88.25,-7.28,-61.00,33.95,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.846,74.846,99.51,99.50,0.00,74.846,74.846,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,0.00,208,0,0.00,208,0,
2025-06-06 15:19:38.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-88.29,-7.28,-61.00,33.54,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.842,74.842,99.52,99.50,0.00,74.842,74.842,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105668,1062,1062,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.250,0.00,216,0,0.00,216,0,
2025-06-06 15:19:39.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-88.27,-7.27,-61.00,34.05,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.00,74.840,74.840,99.52,99.50,0.00,74.840,74.840,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,0.00,184,0,0.00,184,0,
2025-06-06 15:19:40.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-88.26,-7.28,-61.00,33.95,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.42,74.846,74.632,99.51,99.50,1.42,74.846,74.632,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,1.42,208,3,1.42,208,3,
2025-06-06 15:19:41.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-89.28,-7.30,-62.00,33.14,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.52,74.840,74.761,99.52,99.50,0.52,74.840,74.761,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,0.52,192,1,0.52,192,1,
2025-06-06 15:19:42.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-89.25,-7.28,-61.99,33.15,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.03,74.845,74.685,99.52,99.50,1.03,74.845,74.685,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94228,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.586,1.03,192,2,1.03,192,2,
2025-06-06 15:19:43.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-89.25,-7.25,-62.00,33.29,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.42,74.841,74.628,99.51,99.50,1.42,74.841,74.628,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103180,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.182,1.42,208,3,1.42,208,3,
2025-06-06 15:19:44.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-89.25,-7.27,-62.00,33.19,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.42,74.846,74.633,99.52,99.50,1.42,74.846,74.633,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105672,1062,1062,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.751,1.42,208,3,1.42,208,3,
2025-06-06 15:19:45.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-89.25,-7.29,-62.00,33.18,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.52,74.840,74.761,99.52,99.50,0.52,74.840,74.761,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,0.52,192,1,0.52,192,1,
2025-06-06 15:19:46.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-90.21,-7.27,-62.92,32.28,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.95,74.846,74.700,99.51,99.50,0.95,74.846,74.700,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,0.95,208,2,0.95,208,2,
2025-06-06 15:19:47.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-90.30,-7.26,-63.00,32.22,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.03,74.840,74.684,99.52,99.50,1.03,74.840,74.684,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96512,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.963,1.03,192,2,1.03,192,2,
2025-06-06 15:19:48.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-90.31,-7.25,-63.00,32.70,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.95,74.847,74.706,99.52,99.50,0.95,74.847,74.706,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103384,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.824,0.95,208,2,0.95,208,2,
2025-06-06 15:19:49.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-90.30,-7.25,-63.00,32.30,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.52,74.839,74.759,99.51,99.50,0.52,74.839,74.759,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.95,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94024,945,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.881,0.52,192,1,0.52,192,1,
2025-06-06 15:19:50.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-90.31,-7.25,-63.00,32.30,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.96,74.847,74.710,99.52,99.50,0.96,74.847,74.710,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103384,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.824,0.96,207,2,0.96,207,2,
2025-06-06 15:19:51.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-91.21,-7.26,-63.93,31.74,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.03,74.840,74.689,99.52,99.50,1.03,74.840,74.689,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96512,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.963,1.03,193,2,1.03,193,2,
2025-06-06 15:19:52.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-91.26,-7.26,-63.99,31.44,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.48,74.846,74.777,99.51,99.50,0.48,74.846,74.777,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,99.04,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,0.48,208,1,0.48,208,1,
2025-06-06 15:19:53.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-91.25,-7.26,-64.00,31.58,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.60,74.840,74.601,99.52,99.50,1.60,74.840,74.601,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,1.60,185,3,1.60,185,3,
2025-06-06 15:19:54.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-91.25,-7.25,-64.00,31.65,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.00,74.844,74.693,99.52,99.50,1.00,74.844,74.693,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96516,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.512,1.00,199,2,1.00,199,2,
2025-06-06 15:19:55.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-91.25,-7.25,-64.00,31.55,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.42,74.841,74.623,99.51,99.50,1.42,74.841,74.623,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103180,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.182,1.42,208,3,1.42,208,3,
2025-06-06 15:19:56.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-92.15,-7.28,-64.88,30.57,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.42,74.846,74.633,99.52,99.50,1.42,74.846,74.633,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,97.12,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105672,1062,1062,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.751,1.42,208,3,1.42,208,3,
2025-06-06 15:19:57.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-92.26,-7.27,-65.00,30.86,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.54,74.840,74.447,99.52,99.50,2.54,74.840,74.447,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,2.54,192,5,2.54,192,5,
2025-06-06 15:19:58.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-92.25,-7.26,-65.00,30.60,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.62,74.844,74.449,99.51,99.50,2.62,74.844,74.449,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.95,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94028,945,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.446,2.62,186,5,2.62,186,5,
2025-06-06 15:19:59.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-92.25,-7.26,-65.00,30.68,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.43,74.842,74.625,99.52,99.50,1.43,74.842,74.625,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,99.03,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,1.43,207,3,1.43,207,3,
2025-06-06 15:20:00.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-92.25,-7.27,-65.00,30.87,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.48,74.842,74.770,99.52,99.50,0.48,74.842,74.770,0.000,,0.000,,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,0.48,207,1,0.48,207,1,
2025-06-06 15:20:01.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-93.18,-7.27,-65.89,30.02,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.95,74.846,74.704,99.51,99.50,0.95,74.846,74.704,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.10,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,0.95,208,2,0.95,208,2,
2025-06-06 15:20:02.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-93.31,-7.27,-66.00,29.95,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.54,74.840,74.606,99.52,99.50,1.54,74.840,74.606,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,1.54,192,3,1.54,192,3,
2025-06-06 15:20:03.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-93.31,-7.28,-66.00,29.77,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.93,74.846,74.704,99.52,99.50,0.93,74.846,74.704,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.08,,,,,,,,,,,100,99.50,99.50,99.50,0.00,105672,1062,1062,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.751,0.93,214,2,0.93,214,2,
2025-06-06 15:20:04.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-93.31,-7.27,-66.00,29.83,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.59,74.844,74.604,99.51,99.50,1.59,74.844,74.604,0.000,,0.000,,NonCA,Band 28,0.00,98.96,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94028,945,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.446,1.59,186,3,1.59,186,3,
2025-06-06 15:20:05.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-93.31,-7.27,-66.00,29.79,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.35,74.842,74.480,99.52,99.50,2.35,74.842,74.480,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,99.04,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,2.35,208,5,2.35,208,5,
2025-06-06 15:20:06.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-94.21,-7.31,-66.90,29.02,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.03,74.840,74.681,99.52,99.50,1.03,74.840,74.681,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.94,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,1.03,192,2,1.03,192,2,
2025-06-06 15:20:07.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-94.31,-7.30,-66.99,28.77,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.35,74.846,74.486,99.51,99.50,2.35,74.846,74.486,0.000,,0.000,,NonCA,Band 28,0.00,98.10,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,2.35,208,5,2.35,208,5,
2025-06-06 15:20:08.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-94.31,-7.30,-67.00,29.07,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,3.52,74.840,74.300,99.52,99.50,3.52,74.840,74.300,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.95,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96512,970,970,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.963,3.52,192,7,3.52,192,7,
2025-06-06 15:20:09.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-94.31,-7.30,-67.00,29.03,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.42,74.847,74.629,99.52,99.50,1.42,74.847,74.629,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.08,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103384,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.824,1.42,208,3,1.42,208,3,
2025-06-06 15:20:10.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-94.31,-7.30,-67.00,28.92,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.52,74.839,74.759,99.51,99.50,0.52,74.839,74.759,0.000,,0.000,,NonCA,Band 28,0.00,98.94,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94024,945,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9354.881,0.52,192,1,0.52,192,1,
2025-06-06 15:20:11.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-95.13,-7.31,-67.82,28.13,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.36,74.847,74.488,99.52,99.50,2.36,74.847,74.488,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,97.12,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103384,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.824,2.36,207,5,2.36,207,5,
2025-06-06 15:20:12.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-95.31,-7.31,-67.99,28.08,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.07,74.840,74.681,99.52,99.50,1.07,74.840,74.681,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.96,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,1.07,185,2,1.07,185,2,
2025-06-06 15:20:13.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-95.31,-7.32,-67.99,28.16,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,5.88,74.846,73.901,99.51,99.50,5.88,74.846,73.901,0.000,,0.000,,NonCA,Band 28,0.00,99.04,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103184,1037,1037,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.696,5.88,208,13,5.88,208,13,
2025-06-06 15:20:14.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-95.31,-7.31,-68.00,28.22,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,3.26,74.842,74.335,99.52,99.50,3.26,74.842,74.335,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.06,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,3.26,208,7,3.26,208,7,
2025-06-06 15:20:15.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-95.29,-7.31,-68.00,28.06,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.04,74.840,74.526,99.52,99.50,2.04,74.840,74.526,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,97.89,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94224,947,947,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.023,2.04,192,4,2.04,192,4,
2025-06-06 15:20:16.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-96.10,-7.31,-68.80,27.36,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.11,74.844,74.538,99.51,99.50,2.11,74.844,74.538,0.000,,0.000,,NonCA,Band 28,0.00,98.95,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94028,945,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.446,2.11,186,4,2.11,186,4,
2025-06-06 15:20:17.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-96.31,-7.30,-69.00,27.48,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,3.27,74.842,74.339,99.52,99.50,3.27,74.842,74.339,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,100.00,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,3.27,207,7,3.27,207,7,
2025-06-06 15:20:18.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-96.31,-7.31,-69.01,27.12,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,0.96,74.842,74.697,99.52,99.50,0.96,74.842,74.697,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.04,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,0.96,207,2,0.96,207,2,
2025-06-06 15:20:19.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-96.31,-7.31,-69.00,27.13,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,1.48,74.843,74.609,99.51,99.50,1.48,74.843,74.609,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,96.88,,,,,,,,,,,100,99.50,99.50,99.50,0.00,96316,968,968,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.375,1.48,200,3,1.48,200,3,
2025-06-06 15:20:20.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-96.31,-7.30,-69.01,27.37,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,3.27,74.847,74.339,99.52,99.50,3.27,74.847,74.339,0.000,,0.000,,NonCA,Band 28,0.00,99.04,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103384,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.824,3.27,207,7,3.27,207,7,
2025-06-06 15:20:21.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-97.12,-7.31,-69.82,26.52,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,2.36,74.842,74.484,99.52,99.50,2.36,74.842,74.484,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,98.08,,,,,,,,,,,100,99.50,99.50,99.50,0.00,103380,1039,1039,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.311,2.36,207,5,2.36,207,5,
2025-06-06 15:20:22.000000,,,LTE Qualcomm,1,Band 28,9560,27560,-97.31,-7.31,-70.00,26.22,,,,,,,,1x2,28.00,64QAM,99.50,99.50,99.50,0.00,3.12,74.844,74.369,99.51,99.50,3.12,74.844,74.369,0.000,0.000,0.000,0.000,NonCA,Band 28,0.00,97.92,,,,,,,,,,,100,99.50,99.50,99.50,0.00,94028,945,945,1,1.00,28.00,28,0.000,64QAM,64QAM,0.00,100.00,9355.446,3.12,186,6,3.12,186,6,
